ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 1 default

6968,simple,PRS 02730,"AGC Press Switch ""M4""  30-50",1,0,visible,,,,,taxable,,1,15,,0,0,0,0,0,0,1,,,35,Utility,,,,,,,,,,,,0,,,,,,,,,

6969,simple,PRS 02740,"AGC Press Switch ""M4""  40-60",1,0,visible,,,,,taxable,,1,59,,0,0,0,0,0,0,1,,,35,Utility,,,,,,,,,,,,0,,,,,,,,,

6970,simple,PRS 02790,Pulsation Plug - PS02-PP,'-1,0,visible,,,,,taxable,,1,8,,0,0,0,0,0,0,1,,,1,Utility,,,,,,,,,,,,0,,,,,,,,,

6971,simple,PRS 02900,9013FRG62J35H SQD Pressure Switch,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

6972,simple,PRS 03000,WR5 Reverse Switch 50-30 psi,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,230,Utility,,,,,,,,,,,,0,,,,,,,,,

6973,simple,PRS 03010,WR3 Reverse Switch 10-5 psi,'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,230,Utility,,,,,,,,,,,,0,,,,,,,,,

6974,simple,PRS 04000,GHG-2 HD Pressure Switch,'-1,0,visible,,,,,taxable,,1,6,,0,0,0,0,0,0,1,,,270,Utility,,,,,,,,,,,,0,,,,,,,,,

6975,simple,PRS 04100,GSG-2 H.D. Pressure Switch,'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,270,Utility,,,,,,,,,,,,0,,,,,,,,,

6976,simple,PRS 05000,9036 DG-2 Float Switch,'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,198,Utility,,,,,,,,,,,,0,,,,,,,,,

6977,simple,PRS 05100,DG-2R Reverse Float Switch,'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,198,Utility,,,,,,,,,,,,0,,,,,,,,,

6978,simple,PRS 05900,AG1 Mechanical Alternator,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,499,Utility,,,,,,,,,,,,0,,,,,,,,,

6979,simple,PRS 06000,HG-33 Float Switch,'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,370,Utility,,,,,,,,,,,,0,,,,,,,,,

6980,simple,PRS 07500,Electrode - Stainless Steel,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,110,Utility,,,,,,,,,,,,0,,,,,,,,,

6981,simple,PRS 07600,C8865 1 hour cycle timer Intermatic,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

6982,simple,PRT 01500,PS-2 Pro-Source Press. Tank,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,149,Utility,,,,,,,,,,,,0,,,,,,,,,

6983,simple,PRT 02000,PS-6 Pro-Source Press. Tank,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,189,Utility,,,,,,,,,,,,0,,,,,,,,,

6984,simple,PRT 02100,PS-6H Pro-Source Press. Tank,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,205,Utility,,,,,,,,,,,,0,,,,,,,,,

6985,simple,PRT 02300,PS-19H Pro-Source Press. Tank,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,559,Utility,,,,,,,,,,,,0,,,,,,,,,

6986,simple,PRT 03550,V42GT Galv. Pressure Tank,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,775,Utility,,,,,,,,,,,,0,,,,,,,,,

6987,simple,PRT 03575,V82G Galv. Pressure Tank,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,1335,Utility,,,,,,,,,,,,0,,,,,,,,,

6988,simple,PRT 03585,V120G Galv. Pressure Tank,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,1745,Utility,,,,,,,,,,,,0,,,,,,,,,

6989,simple,PRT 03700,"Tank Float - 16""",'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,70,Utility,,,,,,,,,,,,0,,,,,,,,,

6990,simple,PRT 03750,"Tank Float - 20""",'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,90,Utility,,,,,,,,,,,,0,,,,,,,,,

7016,simple,PRT 08000,OTC020 20 Gallon Barrel c/w lid,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7017,simple,PRT 08100,OTC032 32 Gallon Barrel c/w Lid,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7018,simple,PRT 08200,CTC190 190 Gallon Cylindrical Tank,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7019,simple,PRT 12000,PMB-1 Pump Mount Bracket,'-1,0,visible,,,,,taxable,,1,21,,0,0,0,0,0,0,1,,,45,Utility,,,,,,,,,,,,0,,,,,,,,,

7020,simple,PRT 12500,Mascontrol - 50 ft. Constant 79980,'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7021,simple,PRT 21000,220 Gallon Loaf Tank,'-1,0,visible,,,,,taxable,,1,1,,0,0,0,0,0,0,1,,,1100,Utility,,,,,,,,,,,,0,,,,,,,,,

7022,simple,PRT 21100,"8"" CLOSED LID AND RIM FOR POLY TANKS",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7023,simple,PRT CH11068,CH11068 Wellmate UT Adapter,'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,23,Utility,,,,,,,,,,,,0,,,,,,,,,

7024,simple,PRT CH13279,CH13279 Wellmate Lube,'-1,0,visible,,,,,taxable,,1,94,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7025,simple,PRT CH20291,CH20291 Wellmate AVC QC HP26/HP450,'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7026,simple,PRT CH20520,"CH20520 Wellmate Connector - 1"" MPT",'-1,0,visible,,,,,taxable,,1,17,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7027,simple,PRT CH20521,"CH20521 Wellmate Connector - 1-1/4"" MPT",'-1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7028,simple,PRT CH3833-1,CH3833-1 Wellmate Ball Check Tip,'-1,0,visible,,,,,taxable,,1,26,,0,0,0,0,0,0,1,,,0,Utility,,,,,,,,,,,,0,,,,,,,,,

7029,simple,PVC 00110000,"PVC Male Adpt - 1/2"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,0.7,Utility,,,,,,,,,,,,0,,,,,,,,,

7030,simple,PVC 00110010,"PVC Male Adpt - 3/4"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,13,,0,0,0,0,0,0,1,,,0.8,Utility,,,,,,,,,,,,0,,,,,,,,,

7031,simple,PVC 00110020,"PVC Male Adpt - 1"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,183,,0,0,0,0,0,0,1,,,1.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7032,simple,PVC 00110030,"PVC Male Adpt - 1-1/4"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,71,,0,0,0,0,0,0,1,,,1.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7033,simple,PVC 00110040,"PVC Male Adpt - 1-1/2"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,183,,0,0,0,0,0,0,1,,,2.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7034,simple,PVC 00110050,"PVC Male Adpt - 2"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,156,,0,0,0,0,0,0,1,,,2.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7035,simple,PVC 00110070,"PVC Male Adpt - 3"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,20,,0,0,0,0,0,0,1,,,12.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7036,simple,PVC 00110080,"PVC Male Adapter - 4"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,15.7,Utility,,,,,,,,,,,,0,,,,,,,,,

7037,simple,PVC 00110090,"PVC Male Adpt - 5"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,10,,0,0,0,0,0,0,1,,,25.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7038,simple,PVC 00150005,"PVC Red Male Adapter - 1"" x 1/2"" SOC x MPT",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,1.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7039,simple,PVC 00150010,"PVC Red Male Adapter - 1"" x 3/4"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,20,,0,0,0,0,0,0,1,,,1.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7040,simple,PVC 00150020,"PVC Red Male Adpt - 1-1/4"" x 1"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,7,,0,0,0,0,0,0,1,,,4.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7041,simple,PVC 00150030,"PVC Inc Male Adpt - 1-1/4"" MPT x 1-1/2"" SOC",'-1,0,visible,,,,,taxable,,1,26,,0,0,0,0,0,0,1,,,5,Utility,,,,,,,,,,,,0,,,,,,,,,

7042,simple,PVC 00150035,"PVC Red Male Adpt - 1-1/2"" MPT x 1-1/4"" Soc",'-1,0,visible,,,,,taxable,,1,9,,0,0,0,0,0,0,1,,,6.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7043,simple,PVC 00150040,"PVC Red Male Adpt - 2"" x 1-1/2"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,25,,0,0,0,0,0,0,1,,,6.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7044,simple,PVC 00150050,"PVC Inc Male Adpt - 1-1/2"" x 2"" SOC x MPT",'-1,0,visible,,,,,taxable,,1,17,,0,0,0,0,0,0,1,,,6.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7045,simple,PVC 00211000,"PVC Female Adapter - 1/2"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,42,,0,0,0,0,0,0,1,,,0.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7046,simple,PVC 00211010,"PVC Female Adpt - 3/4"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,29,,0,0,0,0,0,0,1,,,1.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7047,simple,PVC 00211020,"PVC Female Adpt - 1"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,151,,0,0,0,0,0,0,1,,,1.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7048,simple,PVC 00211030,"PVC Female Adpt - 1-1/4"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,217,,0,0,0,0,0,0,1,,,1.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7049,simple,PVC 00211040,"PVC Female Adpt 1-1/2"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,74,,0,0,0,0,0,0,1,,,2.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7050,simple,PVC 00211050,"PVC Female Adpt - 2"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,63,,0,0,0,0,0,0,1,,,2.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7051,simple,PVC 00211060,"PVC Female Adapter - 3"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,11,,0,0,0,0,0,0,1,,,10,Utility,,,,,,,,,,,,0,,,,,,,,,

7052,simple,PVC 00211070,"PVC Female Adapter - 4"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,10,,0,0,0,0,0,0,1,,,16.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7053,simple,PVC 00211080,"PVC Female Adapter - 5"" SOC x FPT",'-1,0,visible,,,,,taxable,,1,10,,0,0,0,0,0,0,1,,,42.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7054,simple,PVC 00331000,"PVC Nipple - 1/2"" x CL",'-1,0,visible,,,,,taxable,,1,24,,0,0,0,0,0,0,1,,,1,Utility,,,,,,,,,,,,0,,,,,,,,,

7055,simple,PVC 00331010,"PVC Nipple - 1/2"" x 2""",'-1,0,visible,,,,,taxable,,1,2,,0,0,0,0,0,0,1,,,1.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7056,simple,PVC 00331020,"PVC Nipple - 1/2"" x 3""",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,1.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7057,simple,PVC 00331030,"PVC Nipple - 1/2"" x 4""",'-1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,1.4,Utility,,,,,,,,,,,,0,,,,,,,,,

7058,simple,PVC 00341000,"PVC Nipple - 3/4"" x Close",'-1,0,visible,,,,,taxable,,1,18,,0,0,0,0,0,0,1,,,1.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7059,simple,PVC 00341010,"PVC Nipple - 3/4"" x Short",'-1,0,visible,,,,,taxable,,1,9,,0,0,0,0,0,0,1,,,1.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7060,simple,PVC 00341020,"PVC Nipple - 3/4"" x 3""",'-1,0,visible,,,,,taxable,,1,6,,0,0,0,0,0,0,1,,,1.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7061,simple,PVC 00351000,"PVC Nipple - 1"" x CL",'-1,0,visible,,,,,taxable,,1,22,,0,0,0,0,0,0,1,,,1.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7062,simple,PVC 00351010,"PVC Nipple - 1"" x 2""",'-1,0,visible,,,,,taxable,,1,15,,0,0,0,0,0,0,1,,,1.7,Utility,,,,,,,,,,,,0,,,,,,,,,

7063,simple,PVC 00351020,"PVC Nipple - 1"" x 3""",'-1,0,visible,,,,,taxable,,1,5,,0,0,0,0,0,0,1,,,1.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7064,simple,PVC 00351030,"PVC Nipple - 1"" x 4""",'-1,0,visible,,,,,taxable,,1,5,,0,0,0,0,0,0,1,,,2.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7065,simple,PVC 00351040,"PVC Nipple - 1"" x 5""",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,2.8,Utility,,,,,,,,,,,,0,,,,,,,,,

7066,simple,PVC 00351050,"PVC Nipple 1"" x 6""",'-1,0,visible,,,,,taxable,,1,14,,0,0,0,0,0,0,1,,,3.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7067,simple,PVC 00351060,"PVC Nipple - 1"" x 8""",'-1,0,visible,,,,,taxable,,1,10,,0,0,0,0,0,0,1,,,3.7,Utility,,,,,,,,,,,,0,,,,,,,,,

7068,simple,PVC 00351070,"PVC Nipple - 1"" x 10""",'-1,0,visible,,,,,taxable,,1,6,,0,0,0,0,0,0,1,,,4.4,Utility,,,,,,,,,,,,0,,,,,,,,,

7069,simple,PVC 00361000,"PVC Nipple - 1-1/4"" x CL",'-1,0,visible,,,,,taxable,,1,13,,0,0,0,0,0,0,1,,,2,Utility,,,,,,,,,,,,0,,,,,,,,,

7070,simple,PVC 00361005,"PVC Nipple - 1-1/4"" X 2""",'-1,0,visible,,,,,taxable,,1,13,,0,0,0,0,0,0,1,,,2.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7071,simple,PVC 00361010,"PVC Nipple - 1-1/4"" x 3""",'-1,0,visible,,,,,taxable,,1,34,,0,0,0,0,0,0,1,,,2.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7072,simple,PVC 00361020,"PVC Nipple 1-1/4"" x 4""",'-1,0,visible,,,,,taxable,,1,5,,0,0,0,0,0,0,1,,,3,Utility,,,,,,,,,,,,0,,,,,,,,,

7073,simple,PVC 00361030,"PVC Nipple 1-1/4"" x 5""",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7074,simple,PVC 00361040,"PVC Nipple - 1-1/4"" x 6""",'-1,0,visible,,,,,taxable,,1,82,,0,0,0,0,0,0,1,,,3.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7075,simple,PVC 00371000,"PVC Nipple - 1-1/2"" x CL",'-1,0,visible,,,,,taxable,,1,56,,0,0,0,0,0,0,1,,,2.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7076,simple,PVC 00371005,"PVC Nipple - 1-1/2"" x 2""",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,2.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7077,simple,PVC 00371010,"PVC Nipple - 1-1/2"" x 3""",'-1,0,visible,,,,,taxable,,1,11,,0,0,0,0,0,0,1,,,3.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7078,simple,PVC 00371020,"PVC Nipple - 1-1/2"" x 4""",'-1,0,visible,,,,,taxable,,1,10,,0,0,0,0,0,0,1,,,3.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7079,simple,PVC 00371040,"PVC Nipple  1 1/2"" X 6""",'-1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,4.7,Utility,,,,,,,,,,,,0,,,,,,,,,

7080,simple,PVC 00381000,"PVC Nipple - 2"" x CL",'-1,0,visible,,,,,taxable,,1,6,,0,0,0,0,0,0,1,,,3.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7081,simple,PVC 00381010,"PVC Nipple - 2"" x 3""",'-1,0,visible,,,,,taxable,,1,9,,0,0,0,0,0,0,1,,,3.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7082,simple,PVC 00381020,"PVC Nipple - 2"" x 4""",'-1,0,visible,,,,,taxable,,1,14,,0,0,0,0,0,0,1,,,4.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7083,simple,PVC 00381030,"PVC Nipple - 2"" x 5""",'-1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,5.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7084,simple,PVC 00381040,"PVC Nipple - 2"" x 6""",'-1,0,visible,,,,,taxable,,1,9,,0,0,0,0,0,0,1,,,5.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7085,simple,PVC 00391000,"PVC Nipple - 3"" x Close",'-1,0,visible,,,,,taxable,,1,14,,0,0,0,0,0,0,1,,,11.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7086,simple,PVC 00391020,"PVC Nipple - 3"" x 3""",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,12.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7087,simple,PVC 00391030,"PVC Nipple - 3"" x 4""",'-1,0,visible,,,,,taxable,,1,5,,0,0,0,0,0,0,1,,,15.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7088,simple,PVC 00391040,"PVC Nipple - 3"" x 6""",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,19.4,Utility,,,,,,,,,,,,0,,,,,,,,,

7089,simple,PVC 00511000,"PVC Bushing - 1/2"" x 1/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,9,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7090,simple,PVC 00511020,"PVC Bushing - 1/2"" x 3/8"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,9,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7091,simple,PVC 00520500,"PVC Bushing - 3/4"" x 1/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,17,,0,0,0,0,0,0,1,,,2.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7092,simple,PVC 00520700,"PVC Bushing - 3/4"" x 3/8"" MPT x FPT",'-1,0,visible,,,,,taxable,,0,0,,0,0,0,0,0,0,1,,,2.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7093,simple,PVC 00521000,"PVC Bushing - 3/4"" x 1/2"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,19,,0,0,0,0,0,0,1,,,2.2,Utility,,,,,,,,,,,,0,,,,,,,,,

7094,simple,PVC 00531000,"PVC Bushing - 1"" x 1/2"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,11,,0,0,0,0,0,0,1,,,3.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7095,simple,PVC 00531010,"PVC Bushing - 1"" x 3/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,38,,0,0,0,0,0,0,1,,,3.1,Utility,,,,,,,,,,,,0,,,,,,,,,

7096,simple,PVC 00541000,"PVC Bushing - 1-1/4"" x 1/2"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,4.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7097,simple,PVC 00541010,"PVC Bushing - 1-1/4"" x 3/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,34,,0,0,0,0,0,0,1,,,4.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7098,simple,PVC 00541020,"PVC Bushing - 1-1/4"" x 1"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,18,,0,0,0,0,0,0,1,,,4.6,Utility,,,,,,,,,,,,0,,,,,,,,,

7099,simple,PVC 00551010,"PVC Bushing - 1-1/2"" x 3/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,14,,0,0,0,0,0,0,1,,,5.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7100,simple,PVC 00551020,"PVC Bushing - 1-1/2"" x 1"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,18,,0,0,0,0,0,0,1,,,5.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7101,simple,PVC 00551030,"PVC Bushing - 1-1/2"" x 1-1/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,43,,0,0,0,0,0,0,1,,,5.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7102,simple,PVC 00561000,"PVC Bushing - 2"" x 1"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,25,,0,0,0,0,0,0,1,,,5.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7103,simple,PVC 00561010,"PVC Bushing - 2"" x 1-1/4"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,83,,0,0,0,0,0,0,1,,,5.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7104,simple,PVC 00561020,"PVC Bushing - 2"" x 1-1/2"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,114,,0,0,0,0,0,0,1,,,5.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7105,simple,PVC 00561200,"PVC Bushing - 3"" x 2"" MPT x FPT",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,24.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7106,simple,PVC 00721000,"PVC Bushing - 3/4"" x 1/2"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,8,,0,0,0,0,0,0,1,,,1.3,Utility,,,,,,,,,,,,0,,,,,,,,,

7107,simple,PVC 00731000,"PVC Bushing 1"" x 1/2"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,16,,0,0,0,0,0,0,1,,,2,Utility,,,,,,,,,,,,0,,,,,,,,,

7108,simple,PVC 00731010,"PVC Bushing 1"" x 3/4"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,11,,0,0,0,0,0,0,1,,,2,Utility,,,,,,,,,,,,0,,,,,,,,,

7109,simple,PVC 00751000,"PVC Bushing 1-1/2"" x 1/2"" S x FPT",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7110,simple,PVC 00751010,"PVC Bushing 1-1/2"" x 3/4"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,4,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7111,simple,PVC 00751020,"PVC Bushing 1-1/2"" x 1"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,8,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7112,simple,PVC 00751030,"PVC Bushing 1-1/2"" x 1-1/4"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,21,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7113,simple,PVC 00761020,"PVC Bushing 2"" x 1"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,21,,0,0,0,0,0,0,1,,,4.8,Utility,,,,,,,,,,,,0,,,,,,,,,

7114,simple,PVC 00761030,"PVC Bushing 2"" x 1-1/4"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,12,,0,0,0,0,0,0,1,,,4.8,Utility,,,,,,,,,,,,0,,,,,,,,,

7115,simple,PVC 00761040,"PVC Bushing 2"" x 1-1/2"" Slip x FPT",'-1,0,visible,,,,,taxable,,1,14,,0,0,0,0,0,0,1,,,4.8,Utility,,,,,,,,,,,,0,,,,,,,,,

7116,simple,PVC 00761050,"PVC Bushing 2-1/2"" x 1-1/2"" S x FPT",'-1,0,visible,,,,,taxable,,1,11,,0,0,0,0,0,0,1,,,6.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7117,simple,PVC 00850060,"PVC Bushing 1"" x 3/4"" Sp x Slip",'-1,0,visible,,,,,taxable,,1,82,,0,0,0,0,0,0,1,,,1.5,Utility,,,,,,,,,,,,0,,,,,,,,,

7118,simple,PVC 00851000,"PVC Bushing 1-1/4"" x 1"" Sp x Slip",'-1,0,visible,,,,,taxable,,1,47,,0,0,0,0,0,0,1,,,1.9,Utility,,,,,,,,,,,,0,,,,,,,,,

7119,simple,PVC 00851020,"PVC Bushing 1-1/2"" x 1"" Sp x Slip",'-1,0,visible,,,,,taxable,,1,67,,0,0,0,0,0,0,1,,,2,Utility,,,,,,,,,,,,0,,,,,,,,,

7120,simple,PVC 00851030,"PVC Bushing 1-1/2"" x 1-1/4"" Sp x Slip",'-1,0,visible,,,,,taxable,,1,70,,0,0,0,0,0,0,1,,,2,Utility,,,,,,,,,,,,0,,,,,,,,,

7121,simple,PVC 00851035,"PVC Bushing - 2"" x 3/4"" SP x S",'-1,0,visible,,,,,taxable,,1,3,,0,0,0,0,0,0,1,,,3.5,Utility,,,,,,,,,,,,0,,,,,,,,,
